finetuning.py --pretrained-dir-file /home/dh3171/DL21SP20/checkpoints/barrowtwins/resnet50_epochs90.pth --model-name resnet50 --pretrained-algo barrowtwins --checkpoint-dir /home/dh3171/DL21SP20/checkpoints/finetuning --checkpoint-file barrowtwins_resnet50_epochs90.pth --epochs=30
Epoch: 0, Train Loss: 0.0262, Val Loss: 0.0238, Train Acc: 0.0057, Val Acc: 0.0170, Time: 88.22763466835022
Epoch: 1, Train Loss: 0.0229, Val Loss: 0.0221, Train Acc: 0.0252, Val Acc: 0.0361, Time: 173.8266246318817
Epoch: 2, Train Loss: 0.0209, Val Loss: 0.0204, Train Acc: 0.0534, Val Acc: 0.0650, Time: 259.76007437705994
Epoch: 3, Train Loss: 0.0193, Val Loss: 0.0195, Train Acc: 0.0857, Val Acc: 0.0832, Time: 345.2736065387726
Epoch: 4, Train Loss: 0.0180, Val Loss: 0.0189, Train Acc: 0.1147, Val Acc: 0.1052, Time: 431.1896102428436
Epoch: 5, Train Loss: 0.0169, Val Loss: 0.0183, Train Acc: 0.1485, Val Acc: 0.1211, Time: 516.8182916641235
Epoch: 6, Train Loss: 0.0158, Val Loss: 0.0178, Train Acc: 0.1804, Val Acc: 0.1386, Time: 602.3741388320923
Epoch: 7, Train Loss: 0.0148, Val Loss: 0.0180, Train Acc: 0.2133, Val Acc: 0.1421, Time: 687.9400653839111
Epoch: 8, Train Loss: 0.0140, Val Loss: 0.0176, Train Acc: 0.2473, Val Acc: 0.1571, Time: 773.3921427726746
Epoch: 9, Train Loss: 0.0130, Val Loss: 0.0177, Train Acc: 0.2811, Val Acc: 0.1600, Time: 859.0100343227386
Epoch: 10, Train Loss: 0.0121, Val Loss: 0.0177, Train Acc: 0.3139, Val Acc: 0.1691, Time: 944.5669620037079
Epoch: 11, Train Loss: 0.0112, Val Loss: 0.0178, Train Acc: 0.3527, Val Acc: 0.1725, Time: 1029.9159066677094
Epoch: 12, Train Loss: 0.0103, Val Loss: 0.0179, Train Acc: 0.3878, Val Acc: 0.1762, Time: 1115.4456250667572
Epoch: 13, Train Loss: 0.0097, Val Loss: 0.0186, Train Acc: 0.4266, Val Acc: 0.1762, Time: 1199.9853191375732
Epoch: 14, Train Loss: 0.0089, Val Loss: 0.0189, Train Acc: 0.4621, Val Acc: 0.1711, Time: 1284.4074461460114
Epoch: 15, Train Loss: 0.0082, Val Loss: 0.0194, Train Acc: 0.5010, Val Acc: 0.1748, Time: 1368.6460995674133
Epoch: 16, Train Loss: 0.0075, Val Loss: 0.0195, Train Acc: 0.5372, Val Acc: 0.1738, Time: 1453.196002483368
Epoch: 17, Train Loss: 0.0070, Val Loss: 0.0201, Train Acc: 0.5673, Val Acc: 0.1752, Time: 1537.8123199939728
Epoch: 18, Train Loss: 0.0063, Val Loss: 0.0206, Train Acc: 0.6045, Val Acc: 0.1761, Time: 1622.4240508079529
Epoch: 19, Train Loss: 0.0058, Val Loss: 0.0210, Train Acc: 0.6346, Val Acc: 0.1734, Time: 1706.8720433712006
Epoch: 20, Train Loss: 0.0055, Val Loss: 0.0211, Train Acc: 0.6543, Val Acc: 0.1784, Time: 1792.4789292812347
Epoch: 21, Train Loss: 0.0051, Val Loss: 0.0217, Train Acc: 0.6851, Val Acc: 0.1734, Time: 1876.8924448490143
Epoch: 22, Train Loss: 0.0050, Val Loss: 0.0220, Train Acc: 0.6885, Val Acc: 0.1743, Time: 1961.6248729228973
Epoch: 23, Train Loss: 0.0046, Val Loss: 0.0225, Train Acc: 0.7139, Val Acc: 0.1703, Time: 2046.1397099494934
Epoch: 24, Train Loss: 0.0043, Val Loss: 0.0230, Train Acc: 0.7330, Val Acc: 0.1710, Time: 2130.5779116153717
Epoch: 25, Train Loss: 0.0040, Val Loss: 0.0233, Train Acc: 0.7473, Val Acc: 0.1732, Time: 2215.3261547088623
Epoch: 26, Train Loss: 0.0039, Val Loss: 0.0232, Train Acc: 0.7564, Val Acc: 0.1714, Time: 2300.1134181022644
Epoch: 27, Train Loss: 0.0038, Val Loss: 0.0237, Train Acc: 0.7611, Val Acc: 0.1706, Time: 2384.547365427017
Epoch: 28, Train Loss: 0.0035, Val Loss: 0.0236, Train Acc: 0.7784, Val Acc: 0.1699, Time: 2468.934238910675
Epoch: 29, Train Loss: 0.0035, Val Loss: 0.0243, Train Acc: 0.7832, Val Acc: 0.1680, Time: 2553.4545607566833
